# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20220201-20220228
# ----------------------------------------

Country,Source,Medium,Campaign,Device Category,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
Algeria,(direct),(none),(not set),desktop,US$26.00,3,2,66.67%,1,33.33%,1,33.33%,3,0,00:04:13,27
Canada,(direct),(none),(not set),mobile,US$16.00,139,65,46.76%,4,2.88%,1,0.72%,52,0,08:23:05,725
United States,google,cpc, MIX | Txt ~ AW - Drinkware,desktop,US$6.72,9,2,22.22%,1,11.11%,1,11.11%,7,0,00:18:14,57
United Arab Emirates,(direct),(none),(not set),desktop,US$0.00,59,25,42.37%,3,5.08%,0,0.00%,25,0,06:29:22,236
United Arab Emirates,(direct),(none),(not set),mobile,US$0.00,8,7,87.50%,0,0.00%,0,0.00%,8,0,00:00:18,9
United Arab Emirates,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Afghanistan,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:23,2
Armenia,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Armenia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Argentina,(direct),(none),(not set),desktop,US$0.00,60,31,51.67%,0,0.00%,0,0.00%,39,0,01:31:53,223
Argentina,(direct),(none),(not set),mobile,US$0.00,9,3,33.33%,0,0.00%,0,0.00%,8,0,00:42:39,30
Austria,(direct),(none),(not set),desktop,US$0.00,11,7,63.64%,0,0.00%,0,0.00%,10,0,00:01:28,20
Austria,(direct),(none),(not set),mobile,US$0.00,4,3,75.00%,1,25.00%,0,0.00%,4,0,00:09:36,19
Austria,(not set),(not set),(not set),mobile,US$0.00,1,0,0.00%,1,100.00%,0,0.00%,1,0,00:02:11,5
Australia,(direct),(none),(not set),desktop,US$0.00,78,42,53.85%,3,3.85%,0,0.00%,47,0,03:23:31,254
Australia,(direct),(none),(not set),mobile,US$0.00,22,12,54.55%,1,4.55%,0,0.00%,14,0,00:41:20,76
Australia,(direct),(none),(not set),tablet,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,5,0,00:15:44,38
Azerbaijan,(direct),(none),(not set),desktop,US$0.00,7,3,42.86%,0,0.00%,0,0.00%,2,0,00:56:43,29
Bosnia & Herzegovina,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Bosnia & Herzegovina,(direct),(none),(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:00:26,3
Bangladesh,(direct),(none),(not set),desktop,US$0.00,10,7,70.00%,0,0.00%,0,0.00%,7,0,00:03:49,16
Bangladesh,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Belgium,(direct),(none),(not set),mobile,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,7,0,01:16:09,129
Bulgaria,(direct),(none),(not set),desktop,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,5,0,00:05:57,13
Bahrain,(direct),(none),(not set),desktop,US$0.00,4,0,0.00%,1,25.00%,0,0.00%,4,0,00:23:02,22
Bolivia,(direct),(none),(not set),desktop,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,0,00:00:28,5
Bolivia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Brazil,(direct),(none),(not set),mobile,US$0.00,4,4,100.00%,0,0.00%,0,0.00%,4,0,00:00:00,4
Brazil,google,cpc, MIX | Txt ~ AW - Drinkware,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Brazil,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Botswana,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,1,100.00%,0,0.00%,1,0,00:01:42,5
Belarus,(direct),(none),(not set),desktop,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,8,0,00:35:13,30
Canada,(direct),(none),(not set),tablet,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,1,0,00:01:12,7
Canada,dfa,cpm,(not set),mobile,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,1,0,00:17:41,10
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,3
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,28,25,89.29%,0,0.00%,0,0.00%,25,0,00:22:12,31
Canada,google,cpc, BMM | Txt ~ AW - Hoodies,tablet,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,0,00:00:00,5
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,mobile,US$0.00,7,7,100.00%,0,0.00%,0,0.00%,6,0,00:00:00,7
Canada,google,cpc, BMM | Txt ~ AW - Tumbler,tablet,US$0.00,6,5,83.33%,0,0.00%,0,0.00%,2,0,00:00:23,7
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,3
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,mobile,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,0,00:01:40,9
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, EXA | Txt ~ AW - Tumbler,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, EXA | Txt ~ AW - Tumbler,mobile,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,2,0,00:01:46,12
Canada,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,7,0,0.00%,0,0.00%,0,0.00%,6,0,00:38:57,63
Canada,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,7,3,42.86%,1,14.29%,0,0.00%,3,0,00:47:25,81
Canada,google,cpc, MIX | Txt ~ AW - Apparel,tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:03:14,4
Canada,google,cpc, MIX | Txt ~ AW - Bags,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,mobile,US$0.00,7,6,85.71%,0,0.00%,0,0.00%,5,0,00:00:09,8
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,tablet,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,0,00:00:00,5
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,mobile,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,0,00:00:00,6
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:18,2
Canada,google,cpc, MIX | Txt ~ AW - YouTube,desktop,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,8,0,00:12:29,19
Canada,google,cpc, MIX | Txt ~ AW - YouTube,mobile,US$0.00,14,9,64.29%,0,0.00%,0,0.00%,12,0,00:12:00,43
Canada,google,cpc, MIX | Txt ~ AW - YouTube,tablet,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,3,0,00:01:01,7
Canada,google,cpc, Test,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Canada,Partners,affiliate,Data Share Promo,desktop,US$0.00,20,6,30.00%,0,0.00%,0,0.00%,4,0,01:13:47,92
Canada,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Switzerland,(direct),(none),(not set),desktop,US$0.00,45,19,42.22%,2,4.44%,0,0.00%,32,0,03:06:33,172
Switzerland,(direct),(none),(not set),mobile,US$0.00,20,11,55.00%,1,5.00%,0,0.00%,10,0,01:18:37,45
Switzerland,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:00:10,3
Chile,(direct),(none),(not set),desktop,US$0.00,16,7,43.75%,0,0.00%,0,0.00%,13,0,01:02:18,131
Chile,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Chile,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
China,(direct),(none),(not set),desktop,US$0.00,20,8,40.00%,0,0.00%,0,0.00%,14,0,02:09:06,102
China,(direct),(none),(not set),mobile,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,4,0,00:00:42,6
China,google,cpc, MIX | Txt ~ AW - T-shirts (set 2),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
China,google,cpc, Test,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:02:01,4
Colombia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Colombia,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Colombia,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:02:31,4
Colombia,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:04:36,7
Costa Rica,(direct),(none),(not set),desktop,US$0.00,11,6,54.55%,0,0.00%,0,0.00%,7,0,00:31:17,49
Curaçao,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Cyprus,(direct),(none),(not set),desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Czechia,(direct),(none),(not set),desktop,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,10,0,00:18:01,25
Czechia,(direct),(none),(not set),mobile,US$0.00,12,6,50.00%,1,8.33%,0,0.00%,6,0,00:57:08,66
Czechia,(direct),(none),(not set),tablet,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Germany,(direct),(none),(not set),desktop,US$0.00,171,96,56.14%,4,2.34%,0,0.00%,118,0,07:16:00,640
Germany,(direct),(none),(not set),mobile,US$0.00,44,35,79.55%,1,2.27%,0,0.00%,26,0,00:49:33,108
Germany,(direct),(none),(not set),tablet,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,3
Germany,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Denmark,(direct),(none),(not set),desktop,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,10,0,00:02:38,20
Denmark,(direct),(none),(not set),mobile,US$0.00,8,6,75.00%,0,0.00%,0,0.00%,8,0,00:05:45,19
Dominican Republic,(direct),(none),(not set),desktop,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,3,0,00:03:33,14
Dominican Republic,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
Ecuador,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:29:17,5
Estonia,(direct),(none),(not set),desktop,US$0.00,4,0,0.00%,0,0.00%,0,0.00%,2,0,00:38:34,66
Estonia,(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,1,100.00%,0,0.00%,1,0,00:33:18,19
Egypt,(direct),(none),(not set),desktop,US$0.00,18,11,61.11%,0,0.00%,0,0.00%,13,0,02:08:19,59
Egypt,(direct),(none),(not set),mobile,US$0.00,4,4,100.00%,0,0.00%,0,0.00%,4,0,00:00:00,4
Egypt,google,cpc, Test,desktop,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,4,0,00:00:00,6
Spain,(direct),(none),(not set),mobile,US$0.00,24,12,50.00%,3,12.50%,0,0.00%,19,0,02:43:05,114
Spain,(not set),(not set),(not set),desktop,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,1,0,00:04:45,12
Spain,google,cpc, EXA | Txt ~ AW - Hoodies (set 1),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:43,2
Spain,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Spain,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:24:44,7
Ethiopia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Finland,(direct),(none),(not set),desktop,US$0.00,33,16,48.48%,0,0.00%,0,0.00%,23,0,01:35:08,77
Finland,Partners,affiliate,Data Share Promo,mobile,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:03:59,8
Faroe Islands,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
France,(direct),(none),(not set),desktop,US$0.00,456,259,56.80%,8,1.75%,0,0.00%,276,0,29:45:58,"1,354"
France,(direct),(none),(not set),mobile,US$0.00,18,13,72.22%,0,0.00%,0,0.00%,14,0,00:28:05,33
France,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:04:41,4
France,Partners,affiliate,Data Share Promo,desktop,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,2,0,00:02:11,12
United Kingdom,(direct),(none),(not set),mobile,US$0.00,166,103,62.05%,2,1.20%,0,0.00%,113,0,07:46:26,479
United Kingdom,(direct),(none),(not set),tablet,US$0.00,10,5,50.00%,0,0.00%,0,0.00%,9,0,00:18:52,45
United Kingdom,(not set),(not set),(not set),desktop,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,3,0,00:26:10,8
United Kingdom,google,cpc, MIX | Txt ~ AW - Apparel,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
United Kingdom,google,cpc, MIX | Txt ~ AW - Drinkware,mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
United Kingdom,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,4,0,00:00:57,7
United Kingdom,google,cpc, Test,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
United Kingdom,Partners,affiliate,Data Share Promo,desktop,US$0.00,14,5,35.71%,0,0.00%,0,0.00%,5,0,01:42:22,58
United Kingdom,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Georgia,(direct),(none),(not set),desktop,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,2,0,00:01:12,11
Georgia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
French Guiana,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Ghana,(direct),(none),(not set),desktop,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,0,00:02:42,6
Gibraltar,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Greece,(direct),(none),(not set),desktop,US$0.00,62,37,59.68%,1,1.61%,0,0.00%,23,0,04:19:25,153
Greece,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,0,00:00:19,4
Greece,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Guatemala,(direct),(none),(not set),desktop,US$0.00,9,2,22.22%,0,0.00%,0,0.00%,5,0,00:36:08,28
Hong Kong,(direct),(none),(not set),desktop,US$0.00,39,19,48.72%,3,7.69%,0,0.00%,21,0,05:51:01,262
Hong Kong,(direct),(none),(not set),mobile,US$0.00,10,6,60.00%,1,10.00%,0,0.00%,9,0,00:07:15,33
Hong Kong,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Honduras,(direct),(none),(not set),desktop,US$0.00,15,8,53.33%,0,0.00%,0,0.00%,7,0,01:26:53,51
Honduras,(direct),(none),(not set),mobile,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,2,0,00:11:51,22
Croatia,(direct),(none),(not set),desktop,US$0.00,26,14,53.85%,1,3.85%,0,0.00%,14,0,03:17:52,86
Hungary,(direct),(none),(not set),desktop,US$0.00,8,4,50.00%,0,0.00%,0,0.00%,8,0,00:26:37,26
Indonesia,(direct),(none),(not set),desktop,US$0.00,802,365,45.51%,13,1.62%,0,0.00%,390,0,60:22:41,"2,587"
Indonesia,(direct),(none),(not set),mobile,US$0.00,31,25,80.65%,0,0.00%,0,0.00%,24,0,00:30:15,36
Indonesia,(not set),(not set),(not set),desktop,US$0.00,9,4,44.44%,0,0.00%,0,0.00%,4,0,00:05:36,15
Indonesia,Partners,affiliate,Data Share Promo,desktop,US$0.00,11,4,36.36%,1,9.09%,0,0.00%,8,0,00:29:33,68
Ireland,(direct),(none),(not set),desktop,US$0.00,92,47,51.09%,2,2.17%,0,0.00%,58,0,03:06:49,290
Ireland,(direct),(none),(not set),mobile,US$0.00,5,3,60.00%,0,0.00%,0,0.00%,5,0,00:00:48,7
Ireland,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Israel,(direct),(none),(not set),desktop,US$0.00,47,24,51.06%,0,0.00%,0,0.00%,27,0,02:30:49,171
Israel,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,0,00:01:34,7
India,(direct),(none),(not set),mobile,US$0.00,313,199,63.58%,6,1.92%,0,0.00%,222,0,10:38:12,802
India,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
India,google,cpc, BMM | Txt ~ AW - Hoodies,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:08,2
India,google,cpc, MIX | Txt ~ AW - T-shirts (set 1),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
India,google,cpc, MIX | Txt ~ AW - T-shirts (set 2),mobile,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,3
India,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
India,Partners,affiliate,Data Share Promo,desktop,US$0.00,13,5,38.46%,0,0.00%,0,0.00%,7,0,01:23:09,27
India,Partners,affiliate,Data Share Promo,mobile,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,0,00:02:33,10
Iraq,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Iran,google,cpc, MIX | Txt ~ AW - Apparel,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:26,7
Iceland,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,3
Italy,(direct),(none),(not set),desktop,US$0.00,111,72,64.86%,3,2.70%,0,0.00%,71,0,05:55:20,340
Italy,(direct),(none),(not set),mobile,US$0.00,29,18,62.07%,0,0.00%,0,0.00%,16,0,01:55:12,70
Italy,(not set),(not set),(not set),desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,2
Italy,(not set),(not set),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:05:16,15
Jersey,(direct),(none),(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,1,0,00:04:03,3
Jamaica,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Jordan,(direct),(none),(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,0,00:00:07,3
Jordan,google,cpc, BMM | Txt ~ AW - Tumbler,mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Japan,(direct),(none),(not set),mobile,US$0.00,57,31,54.39%,0,0.00%,0,0.00%,31,0,02:27:40,165
Japan,(not set),(not set),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:02:06,3
Japan,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,0,00:14:17,28
Kenya,(direct),(none),(not set),desktop,US$0.00,8,6,75.00%,0,0.00%,0,0.00%,7,0,00:28:30,48
Kenya,(direct),(none),(not set),mobile,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,3,0,00:07:37,17
Kenya,google,cpc, MIX | Txt ~ AW - T-shirts (set 3),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Kyrgyzstan,(direct),(none),(not set),mobile,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:04:42,24
Cambodia,(direct),(none),(not set),desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,1,0,00:23:39,6
Cambodia,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Cambodia,google,cpc, EXA | Txt ~ AW - YouTube,mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,2
South Korea,(direct),(none),(not set),mobile,US$0.00,31,18,58.06%,0,0.00%,0,0.00%,19,0,01:46:32,135
South Korea,(not set),(not set),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:52,2
South Korea,google,cpc, MIX | Txt ~ AW - Bags,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,0,00:00:53,4
South Korea,google,cpc, MIX | Txt ~ AW-Brand (US/Cali),mobile,US$0.00,2,0,0.00%,1,50.00%,0,0.00%,1,0,00:09:33,23
South Korea,google,cpc, Test,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
South Korea,Partners,affiliate,Data Share Promo,desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,0,00:02:08,3
Kuwait,(direct),(none),(not set),desktop,US$0.00,4,1,25.00%,1,25.00%,0,0.00%,2,0,00:08:29,31
Kuwait,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,2,0,00:24:48,6
Kuwait,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Kazakhstan,(direct),(none),(not set),desktop,US$0.00,7,4,57.14%,0,0.00%,0,0.00%,5,0,00:33:04,19
Kazakhstan,(direct),(none),(not set),mobile,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,2,0,00:00:00,3
Lebanon,(direct),(none),(not set),desktop,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,3,0,00:02:47,8
Sri Lanka,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,0,00:00:00,3
Sri Lanka,(direct),(none),(not set),mobile,US$0.00,5,2,40.00%,0,0.00%,0,0.00%,5,0,00:06:18,12
Sri Lanka,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
Lithuania,(direct),(none),(not set),desktop,US$0.00,18,4,22.22%,0,0.00%,0,0.00%,7,0,00:56:23,68
Lithuania,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,0,00:00:00,1
