# ----------------------------------------
# 1 Master View
# Sessions - Details of User - Export by Month
# 20210401-20210430
# ----------------------------------------

Country,Source,Medium,Campaign,Device Category,Total Value,Sessions,Bounces,Bounce Rate,Entered Checkout (Goal 4 Completions),Entered Checkout (Goal 4 Conversion Rate),Transactions,E-commerce Conversion Rate,Users,New Users,Session Duration,Page Views
United States,(direct),(none),(not set),desktop,"US$35,572.25","14,049","5,954",42.38%,779,5.54%,521,3.71%,"14,183","14,049",837:18:07,"82,210"
United States,(direct),(none),(not set),mobile,"US$2,672.98","6,659","3,677",55.22%,122,1.83%,71,1.07%,"6,709","6,659",191:18:22,"22,596"
Canada,(direct),(none),(not set),desktop,US$436.25,"1,922","1,093",56.87%,28,1.46%,4,0.21%,"1,921","1,922",67:51:54,"6,626"
United Kingdom,(direct),(none),(not set),desktop,US$294.24,"1,512","1,077",71.23%,16,1.06%,3,0.20%,"1,512","1,512",33:08:53,"3,676"
United States,(direct),(none),(not set),tablet,US$260.45,436,291,66.74%,7,1.61%,6,1.38%,436,436,10:11:18,"1,332"
Philippines,(direct),(none),(not set),desktop,US$257.80,184,117,63.59%,8,4.35%,1,0.54%,183,184,06:39:20,625
Taiwan,(direct),(none),(not set),desktop,US$170.56,967,640,66.18%,10,1.03%,1,0.10%,964,967,25:23:15,"2,485"
Canada,(direct),(none),(not set),mobile,US$165.20,"1,381",981,71.04%,10,0.72%,2,0.14%,"1,381","1,381",17:45:53,"2,871"
Japan,(direct),(none),(not set),desktop,US$115.60,787,469,59.59%,10,1.27%,1,0.13%,784,787,28:12:30,"2,500"
United States,google,cpc,(not set),desktop,US$60.00,12,5,41.67%,1,8.33%,1,8.33%,12,12,01:01:41,89
Italy,(direct),(none),(not set),mobile,US$59.00,249,142,57.03%,6,2.41%,1,0.40%,249,249,08:50:37,764
India,(direct),(none),(not set),desktop,US$48.00,"2,396","1,531",63.90%,34,1.42%,1,0.04%,"2,386","2,396",55:53:06,"5,907"
South Korea,(direct),(none),(not set),desktop,US$44.35,817,529,64.75%,7,0.86%,1,0.12%,817,817,26:58:53,"2,212"
Andorra,(direct),(none),(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:03:52,9
United Arab Emirates,(direct),(none),(not set),desktop,US$0.00,139,105,75.54%,1,0.72%,0,0.00%,139,139,02:27:51,272
United Arab Emirates,(direct),(none),(not set),mobile,US$0.00,44,26,59.09%,0,0.00%,0,0.00%,44,44,00:35:16,147
United Arab Emirates,(direct),(none),(not set),tablet,US$0.00,15,12,80.00%,0,0.00%,0,0.00%,15,15,00:09:26,18
United Arab Emirates,google,cpc, MIX | Txt ~ AW - T-shirts (set 2),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
United Arab Emirates,Partners,affiliate,Data Share Promo,desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Afghanistan,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Antigua & Barbuda,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Albania,(direct),(none),(not set),desktop,US$0.00,12,8,66.67%,0,0.00%,0,0.00%,12,12,00:26:01,18
Albania,(direct),(none),(not set),mobile,US$0.00,6,3,50.00%,0,0.00%,0,0.00%,6,6,01:00:03,57
Albania,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Armenia,(direct),(none),(not set),desktop,US$0.00,14,10,71.43%,0,0.00%,0,0.00%,14,14,01:05:19,35
Armenia,(direct),(none),(not set),mobile,US$0.00,4,1,25.00%,0,0.00%,0,0.00%,4,4,00:04:33,8
Armenia,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Angola,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Argentina,(direct),(none),(not set),desktop,US$0.00,197,130,65.99%,1,0.51%,0,0.00%,197,197,02:48:38,401
Argentina,(direct),(none),(not set),mobile,US$0.00,32,19,59.38%,0,0.00%,0,0.00%,32,32,00:17:26,66
Argentina,(direct),(none),(not set),tablet,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:01:21,3
Argentina,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Austria,(direct),(none),(not set),desktop,US$0.00,129,94,72.87%,2,1.55%,0,0.00%,129,129,03:23:35,273
Austria,(direct),(none),(not set),mobile,US$0.00,14,10,71.43%,0,0.00%,0,0.00%,14,14,00:13:00,57
Austria,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Australia,(direct),(none),(not set),desktop,US$0.00,474,307,64.77%,10,2.11%,0,0.00%,474,474,15:55:07,"1,442"
Australia,(direct),(none),(not set),mobile,US$0.00,147,71,48.30%,7,4.76%,0,0.00%,147,147,06:26:35,503
Australia,(direct),(none),(not set),tablet,US$0.00,21,9,42.86%,0,0.00%,0,0.00%,21,21,00:21:46,45
Australia,google,cpc, MIX | Txt ~ AW - T-shirts (set 0),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Australia,google,cpc,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Australia,Partners,affiliate,Data Share Promo,desktop,US$0.00,4,2,50.00%,0,0.00%,0,0.00%,4,4,00:03:04,7
Azerbaijan,(direct),(none),(not set),desktop,US$0.00,45,33,73.33%,0,0.00%,0,0.00%,45,45,01:08:26,118
Azerbaijan,(direct),(none),(not set),mobile,US$0.00,19,12,63.16%,0,0.00%,0,0.00%,19,19,00:10:40,36
Azerbaijan,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bosnia & Herzegovina,(direct),(none),(not set),desktop,US$0.00,23,21,91.30%,0,0.00%,0,0.00%,23,23,00:04:15,45
Bosnia & Herzegovina,(direct),(none),(not set),mobile,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,4,4,00:00:54,6
Barbados,(direct),(none),(not set),desktop,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
Barbados,(direct),(none),(not set),mobile,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:03:56,8
Bangladesh,(direct),(none),(not set),desktop,US$0.00,57,40,70.18%,1,1.75%,0,0.00%,57,57,00:44:03,119
Bangladesh,(direct),(none),(not set),mobile,US$0.00,38,21,55.26%,2,5.26%,0,0.00%,38,38,01:11:22,233
Bangladesh,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Belgium,(direct),(none),(not set),desktop,US$0.00,207,151,72.95%,1,0.48%,0,0.00%,207,207,03:53:20,381
Belgium,(direct),(none),(not set),mobile,US$0.00,32,20,62.50%,0,0.00%,0,0.00%,32,32,00:45:26,88
Belgium,(direct),(none),(not set),tablet,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,5,00:00:00,5
Belgium,google,cpc, MIX | Txt ~ AW - T-shirts (set 2),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bulgaria,(direct),(none),(not set),desktop,US$0.00,149,112,75.17%,1,0.67%,0,0.00%,149,149,05:15:42,325
Bulgaria,(direct),(none),(not set),mobile,US$0.00,32,22,68.75%,1,3.12%,0,0.00%,32,32,00:26:48,70
Bulgaria,(direct),(none),(not set),tablet,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Bahrain,(direct),(none),(not set),desktop,US$0.00,13,10,76.92%,1,7.69%,0,0.00%,13,13,00:54:58,32
Bahrain,(direct),(none),(not set),mobile,US$0.00,8,5,62.50%,0,0.00%,0,0.00%,8,8,01:03:19,251
Burundi,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Benin,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Benin,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bermuda,(direct),(none),(not set),desktop,US$0.00,4,3,75.00%,0,0.00%,0,0.00%,4,4,00:00:37,8
Brunei,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Brunei,(direct),(none),(not set),mobile,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:10,3
Bolivia,(direct),(none),(not set),desktop,US$0.00,21,17,80.95%,1,4.76%,0,0.00%,21,21,00:30:24,59
Bolivia,(direct),(none),(not set),mobile,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,6,6,00:01:38,8
Bolivia,(direct),(none),(not set),tablet,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Brazil,(direct),(none),(not set),desktop,US$0.00,662,438,66.16%,8,1.21%,0,0.00%,661,662,20:11:35,"1,744"
Brazil,(direct),(none),(not set),mobile,US$0.00,167,98,58.68%,1,0.60%,0,0.00%,167,167,03:09:21,665
Brazil,(direct),(none),(not set),tablet,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,6,6,00:01:41,27
Brazil,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Bahamas,(direct),(none),(not set),desktop,US$0.00,10,10,100.00%,0,0.00%,0,0.00%,10,10,00:00:00,10
Bahamas,(direct),(none),(not set),mobile,US$0.00,27,20,74.07%,0,0.00%,0,0.00%,27,27,00:07:43,36
Bahamas,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:43,2
Bhutan,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Botswana,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Botswana,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Belarus,(direct),(none),(not set),desktop,US$0.00,58,46,79.31%,0,0.00%,0,0.00%,58,58,01:19:09,162
Belarus,(direct),(none),(not set),mobile,US$0.00,9,6,66.67%,0,0.00%,0,0.00%,9,9,00:06:12,21
Belize,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Belize,(direct),(none),(not set),mobile,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:02:41,8
Canada,(direct),(none),(not set),tablet,US$0.00,244,201,82.38%,0,0.00%,0,0.00%,244,244,01:38:16,346
Canada,dfa,cpm,(not set),desktop,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
Canada,dfa,cpm,(not set),mobile,US$0.00,22,20,90.91%,0,0.00%,0,0.00%,22,22,00:14:58,27
Canada,dfa,cpm,(not set),tablet,US$0.00,7,6,85.71%,0,0.00%,0,0.00%,7,7,00:00:18,9
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Canada,google,cpc, EXA | Txt ~ AW - Hoodies,mobile,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Canada,google,cpc, EXA | Txt ~ AW - Hoodies (set 0),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:00:27,3
Canada,google,cpc, EXA | Txt ~ AW - Hoodies (set 0),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - Bags,desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:24,3
Canada,google,cpc, MIX | Txt ~ AW - Drinkware,tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Canada,google,cpc, MIX | Txt ~ AW - T-shirts,tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Canada,google,cpc, MIX | Txt ~ AW - YouTube,tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Canada,Partners,affiliate,Data Share Promo,desktop,US$0.00,30,24,80.00%,0,0.00%,0,0.00%,30,30,00:23:13,43
Canada,Partners,affiliate,Data Share Promo,mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:01:58,3
Congo - Kinshasa,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Congo - Kinshasa,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Congo - Brazzaville,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Switzerland,(direct),(none),(not set),desktop,US$0.00,367,291,79.29%,3,0.82%,0,0.00%,366,367,06:12:43,784
Switzerland,(direct),(none),(not set),mobile,US$0.00,55,27,49.09%,1,1.82%,0,0.00%,55,55,01:11:51,150
Switzerland,(direct),(none),(not set),tablet,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Switzerland,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:18:15,4
Côte d’Ivoire,(direct),(none),(not set),desktop,US$0.00,6,5,83.33%,0,0.00%,0,0.00%,6,6,00:10:46,11
Côte d’Ivoire,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Cook Islands,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Chile,(direct),(none),(not set),desktop,US$0.00,149,97,65.10%,2,1.34%,0,0.00%,149,149,04:45:31,339
Chile,(direct),(none),(not set),mobile,US$0.00,26,15,57.69%,2,7.69%,0,0.00%,26,26,00:49:51,330
Chile,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Cameroon,(direct),(none),(not set),desktop,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,5,5,00:15:15,8
China,(direct),(none),(not set),desktop,US$0.00,378,292,77.25%,1,0.26%,0,0.00%,377,378,07:40:15,634
China,(direct),(none),(not set),mobile,US$0.00,101,70,69.31%,0,0.00%,0,0.00%,101,101,00:54:22,143
China,(direct),(none),(not set),tablet,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
China,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Colombia,(direct),(none),(not set),desktop,US$0.00,444,280,63.06%,2,0.45%,0,0.00%,444,444,17:17:06,984
Colombia,(direct),(none),(not set),mobile,US$0.00,60,32,53.33%,0,0.00%,0,0.00%,60,60,01:33:57,185
Colombia,(direct),(none),(not set),tablet,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Colombia,Partners,affiliate,Data Share Promo,desktop,US$0.00,3,1,33.33%,0,0.00%,0,0.00%,3,3,00:21:29,7
Costa Rica,(direct),(none),(not set),desktop,US$0.00,28,15,53.57%,0,0.00%,0,0.00%,27,28,02:15:20,143
Costa Rica,(direct),(none),(not set),mobile,US$0.00,13,10,76.92%,0,0.00%,0,0.00%,13,13,00:23:12,27
Cape Verde,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Curaçao,(direct),(none),(not set),desktop,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Cyprus,(direct),(none),(not set),desktop,US$0.00,18,17,94.44%,0,0.00%,0,0.00%,18,18,00:26:09,22
Cyprus,(direct),(none),(not set),mobile,US$0.00,5,4,80.00%,0,0.00%,0,0.00%,5,5,00:12:32,17
Czechia,(direct),(none),(not set),desktop,US$0.00,176,140,79.55%,1,0.57%,0,0.00%,176,176,02:06:56,286
Czechia,(direct),(none),(not set),mobile,US$0.00,33,21,63.64%,1,3.03%,0,0.00%,33,33,01:00:46,96
Czechia,(direct),(none),(not set),tablet,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:22,2
Germany,(direct),(none),(not set),desktop,US$0.00,852,516,60.56%,10,1.17%,0,0.00%,851,852,26:19:25,"2,386"
Germany,(direct),(none),(not set),mobile,US$0.00,281,168,59.79%,1,0.36%,0,0.00%,281,281,07:30:08,778
Germany,(direct),(none),(not set),tablet,US$0.00,14,12,85.71%,0,0.00%,0,0.00%,14,14,00:21:04,31
Germany,google,cpc,(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:07:35,7
Germany,Partners,affiliate,Data Share Promo,desktop,US$0.00,6,5,83.33%,0,0.00%,0,0.00%,6,6,00:01:17,7
Denmark,(direct),(none),(not set),desktop,US$0.00,191,128,67.02%,1,0.52%,0,0.00%,191,191,05:39:51,590
Denmark,(direct),(none),(not set),mobile,US$0.00,35,19,54.29%,0,0.00%,0,0.00%,35,35,00:43:20,116
Denmark,(direct),(none),(not set),tablet,US$0.00,6,3,50.00%,0,0.00%,0,0.00%,6,6,00:05:57,15
Denmark,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Dominican Republic,(direct),(none),(not set),desktop,US$0.00,20,14,70.00%,0,0.00%,0,0.00%,20,20,00:28:08,42
Dominican Republic,(direct),(none),(not set),mobile,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
Dominican Republic,(direct),(none),(not set),tablet,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Algeria,(direct),(none),(not set),desktop,US$0.00,32,23,71.88%,0,0.00%,0,0.00%,32,32,00:49:30,63
Algeria,(direct),(none),(not set),mobile,US$0.00,9,7,77.78%,0,0.00%,0,0.00%,9,9,00:12:05,15
Ecuador,(direct),(none),(not set),desktop,US$0.00,62,44,70.97%,0,0.00%,0,0.00%,62,62,01:37:42,121
Ecuador,(direct),(none),(not set),mobile,US$0.00,18,8,44.44%,0,0.00%,0,0.00%,18,18,00:35:42,139
Estonia,(direct),(none),(not set),desktop,US$0.00,44,22,50.00%,0,0.00%,0,0.00%,44,44,03:04:54,161
Estonia,(direct),(none),(not set),mobile,US$0.00,8,6,75.00%,1,12.50%,0,0.00%,8,8,00:03:46,19
Egypt,(direct),(none),(not set),desktop,US$0.00,68,43,63.24%,1,1.47%,0,0.00%,68,68,01:35:12,188
Egypt,(direct),(none),(not set),mobile,US$0.00,46,25,54.35%,0,0.00%,0,0.00%,46,46,00:57:51,97
Egypt,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Egypt,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Western Sahara,(direct),(none),(not set),desktop,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:02:43,13
Western Sahara,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Spain,(direct),(none),(not set),desktop,US$0.00,"1,207",809,67.03%,10,0.83%,0,0.00%,"1,207","1,207",40:10:02,"2,785"
Spain,(direct),(none),(not set),mobile,US$0.00,125,67,53.60%,2,1.60%,0,0.00%,125,125,03:09:38,500
Spain,(direct),(none),(not set),tablet,US$0.00,18,9,50.00%,0,0.00%,0,0.00%,18,18,00:46:49,62
Spain,google,cpc,(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Spain,Partners,affiliate,(not set),desktop,US$0.00,2,1,50.00%,0,0.00%,0,0.00%,2,2,00:05:37,9
Spain,Partners,affiliate,Data Share Promo,desktop,US$0.00,7,7,100.00%,0,0.00%,0,0.00%,7,7,00:00:00,7
Ethiopia,(direct),(none),(not set),desktop,US$0.00,8,6,75.00%,0,0.00%,0,0.00%,8,8,00:03:49,10
Ethiopia,(direct),(none),(not set),mobile,US$0.00,8,6,75.00%,0,0.00%,0,0.00%,8,8,00:08:55,20
Finland,(direct),(none),(not set),desktop,US$0.00,108,68,62.96%,0,0.00%,0,0.00%,108,108,02:18:48,283
Finland,(direct),(none),(not set),mobile,US$0.00,22,17,77.27%,0,0.00%,0,0.00%,22,22,00:13:14,57
Finland,Partners,affiliate,Data Share Promo,desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Falkland Islands (Islas Malvinas),(direct),(none),(not set),mobile,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:22,2
Faroe Islands,(direct),(none),(not set),desktop,US$0.00,5,5,100.00%,0,0.00%,0,0.00%,5,5,00:00:00,5
France,(direct),(none),(not set),desktop,US$0.00,961,599,62.33%,7,0.73%,0,0.00%,959,961,43:40:45,"2,538"
France,(direct),(none),(not set),mobile,US$0.00,204,125,61.27%,3,1.47%,0,0.00%,204,204,05:52:57,651
France,(direct),(none),(not set),tablet,US$0.00,9,4,44.44%,0,0.00%,0,0.00%,9,9,00:38:29,54
France,Partners,affiliate,Data Share Promo,desktop,US$0.00,3,2,66.67%,0,0.00%,0,0.00%,3,3,00:04:25,5
United Kingdom,(direct),(none),(not set),mobile,US$0.00,597,366,61.31%,5,0.84%,0,0.00%,596,597,11:50:57,"1,500"
United Kingdom,(direct),(none),(not set),tablet,US$0.00,50,35,70.00%,0,0.00%,0,0.00%,50,50,01:15:27,126
United Kingdom,google,cpc, MIX | Txt ~ AW - T-shirts (set 2),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Georgia,(direct),(none),(not set),desktop,US$0.00,28,24,85.71%,1,3.57%,0,0.00%,28,28,00:03:51,36
Georgia,(direct),(none),(not set),mobile,US$0.00,6,4,66.67%,0,0.00%,0,0.00%,6,6,00:04:31,13
Guernsey,(direct),(none),(not set),desktop,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
Ghana,(direct),(none),(not set),desktop,US$0.00,6,3,50.00%,0,0.00%,0,0.00%,6,6,00:07:36,14
Ghana,(direct),(none),(not set),mobile,US$0.00,7,4,57.14%,0,0.00%,0,0.00%,7,7,00:02:08,11
Gibraltar,(direct),(none),(not set),desktop,US$0.00,3,3,100.00%,0,0.00%,0,0.00%,3,3,00:00:00,3
Gibraltar,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Gambia,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Guinea,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Guinea,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Guadeloupe,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Guadeloupe,(direct),(none),(not set),mobile,US$0.00,2,2,100.00%,0,0.00%,0,0.00%,2,2,00:00:00,2
Equatorial Guinea,(direct),(none),(not set),desktop,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Greece,(direct),(none),(not set),desktop,US$0.00,190,153,80.53%,1,0.53%,0,0.00%,190,190,02:04:01,281
Greece,(direct),(none),(not set),mobile,US$0.00,37,27,72.97%,0,0.00%,0,0.00%,37,37,00:20:06,72
Greece,(direct),(none),(not set),tablet,US$0.00,4,4,100.00%,0,0.00%,0,0.00%,4,4,00:00:00,4
Guatemala,(direct),(none),(not set),desktop,US$0.00,39,30,76.92%,0,0.00%,0,0.00%,39,39,01:10:17,85
Guatemala,(direct),(none),(not set),mobile,US$0.00,6,6,100.00%,0,0.00%,0,0.00%,6,6,00:00:00,6
Guam,(direct),(none),(not set),desktop,US$0.00,2,0,0.00%,0,0.00%,0,0.00%,2,2,00:09:55,17
Guam,(direct),(none),(not set),tablet,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
Guyana,(direct),(none),(not set),desktop,US$0.00,1,0,0.00%,0,0.00%,0,0.00%,1,1,00:00:12,2
Guyana,(direct),(none),(not set),mobile,US$0.00,1,1,100.00%,0,0.00%,0,0.00%,1,1,00:00:00,1
